,Rk,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,Team,Season
5029,1.0,Jeong-dae Aum?,24.0,3,3,3,0,0,0,0,0,0,,,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Lotte Giants,1999
5030,2.0,Gyeong-Hwan Cho,26.0,118,383,342,49,97,22,2,19,65,,,29,108,0.284,0.34700000000000003,0.526,0.873,180,4,5,5,2,,,Lotte Giants,1999
5031,3.0,Gyu-cheol Cho?,30.0,15,15,12,4,1,0,1,0,1,,,0,6,0.083,0.083,0.25,0.33299999999999996,3,1,0,3,0,,,Lotte Giants,1999
5032,4.0,Seong-hwan Cho,22.0,25,13,10,6,4,1,0,1,1,,,3,2,0.4,0.5379999999999999,0.8,1.338,8,0,0,0,0,,,Lotte Giants,1999
5033,5.0,Ki-moon Choi#,26.0,95,212,190,32,54,13,1,5,19,,,13,25,0.284,0.33799999999999997,0.442,0.78,84,3,3,5,1,,,Lotte Giants,1999
5034,6.0,Felix Jose#,34.0,132,553,462,93,151,29,3,36,122,,,79,119,0.327,0.425,0.636,1.061,294,8,5,0,7,,,Lotte Giants,1999
5035,7.0,Seong-u Kang?,29.0,112,208,191,12,54,6,1,1,17,,,7,16,0.28300000000000003,0.305,0.34,0.645,65,6,0,8,2,,,Lotte Giants,1999
5036,8.0,Dae-Ik Kim*,26.0,131,483,415,75,102,22,3,9,49,,,38,70,0.24600000000000002,0.318,0.37799999999999995,0.696,157,5,7,21,2,,,Lotte Giants,1999
5037,9.0,Hyeon-min Kim?,25.0,42,59,55,5,12,3,0,0,4,,,2,12,0.218,0.237,0.273,0.51,15,0,0,0,2,,,Lotte Giants,1999
5038,10.0,Min-jae Kim,26.0,130,447,389,54,106,20,1,6,53,,,25,46,0.272,0.32799999999999996,0.375,0.703,146,9,10,17,6,,,Lotte Giants,1999
5039,11.0,Weong-guk Kim?,33.0,125,555,481,98,141,27,7,8,60,,,62,81,0.293,0.37200000000000005,0.428,0.8009999999999999,206,6,1,7,4,,,Lotte Giants,1999
5040,12.0,Pil-seong Kong?,31.0,124,275,238,28,51,13,2,2,21,,,16,54,0.214,0.292,0.311,0.603,74,3,11,8,2,,,Lotte Giants,1999
5041,13.0,Dong-uk Lee?,24.0,1,2,2,0,0,0,0,0,0,,,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Lotte Giants,1999
5042,14.0,Jae-cheol Lim,23.0,23,70,59,6,19,4,2,1,9,,,5,12,0.322,0.40299999999999997,0.508,0.9109999999999999,30,1,3,3,0,,,Lotte Giants,1999
5043,15.0,Soo-hyeok Lim?,30.0,73,126,112,14,28,6,1,3,19,,,11,34,0.25,0.31,0.402,0.711,45,6,0,0,3,,,Lotte Giants,1999
5044,16.0,Hae-Yeong Ma,28.0,132,579,503,111,187,38,4,35,119,,,59,65,0.37200000000000005,0.442,0.672,1.114,338,11,10,0,7,,,Lotte Giants,1999
5045,17.0,Jeong-tae Pak?,30.0,127,540,456,83,150,17,3,11,83,,,63,60,0.32899999999999996,0.409,0.452,0.86,206,17,6,4,11,,,Lotte Giants,1999
5046,18.0,Jong-il Pak?,27.0,114,96,89,16,26,5,1,1,12,,,3,11,0.292,0.309,0.40399999999999997,0.713,36,1,0,2,2,,,Lotte Giants,1999
5047,19.0,Hyun-seung Park,26.0,100,405,342,49,90,21,2,6,39,,,40,59,0.263,0.35100000000000003,0.389,0.74,133,11,7,15,1,,,Lotte Giants,1999
5048,20.0,Dong-il Son?,27.0,2,2,2,0,0,0,0,0,0,,,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Lotte Giants,1999
5049,21.0,In-ho Son*,24.0,58,119,108,12,29,12,0,0,13,,,8,20,0.26899999999999996,0.331,0.38,0.71,41,1,2,1,0,,,Lotte Giants,1999
5050,22.0,Pil-seon Yu?,28.0,23,41,37,6,7,2,0,1,3,,,2,9,0.18899999999999997,0.268,0.324,0.593,12,0,2,0,0,,,Lotte Giants,1999
5051,,22 Players,28.5,132,5186,4498,753,1309,261,34,145,709,,,465,815,0.29100000000000004,0.363,0.461,0.8240000000000001,2073,93,72,99,52,,,Lotte Giants,1999
5052,1.0,Yeong-gyun Chang?,23.0,9,8,4,2,0,0,0,0,0,,,3,2,0.0,0.429,0.0,0.429,0,0,0,1,0,,,Samsung Lions,1999
5053,2.0,Kyoung-bae Chung,25.0,105,453,398,75,124,15,0,18,53,,,24,80,0.312,0.385,0.485,0.87,193,7,24,6,1,,,Samsung Lions,1999
5054,3.0,Billy Hall#,30.0,116,458,414,73,101,12,3,4,23,,,34,68,0.244,0.303,0.316,0.62,131,5,2,6,2,,,Samsung Lions,1999
5055,4.0,Seong-gwan Hwang?,25.0,90,191,164,27,52,6,0,0,15,,,17,25,0.317,0.392,0.354,0.746,58,1,4,5,1,,,Samsung Lions,1999
5056,5.0,Hoe-seon Jeong?,25.0,5,2,2,1,1,0,0,0,0,,,0,0,0.5,0.5,0.5,1.0,1,0,0,0,0,,,Samsung Lions,1999
5057,6.0,Hoe-yeol Jeong?,30.0,47,102,89,6,16,3,0,2,14,,,5,21,0.18,0.235,0.281,0.516,25,3,2,4,2,,,Samsung Lions,1999
5058,7.0,Gi-tae Kim?,30.0,130,560,468,82,137,33,2,28,88,,,82,95,0.293,0.40299999999999997,0.551,0.9540000000000001,258,9,6,1,3,,,Samsung Lions,1999
5059,8.0,Gwang-hyeon Kim?,27.0,4,5,4,0,0,0,0,0,0,,,1,1,0.0,0.2,0.0,0.2,0,0,0,0,0,,,Samsung Lions,1999
5060,9.0,Han-Soo Kim,27.0,128,551,497,87,169,36,1,18,88,,,33,73,0.34,0.391,0.525,0.9159999999999999,261,12,13,1,7,,,Samsung Lions,1999
5061,10.0,Ji-hun Kim?,25.0,37,47,41,1,6,0,0,0,3,,,3,13,0.146,0.2,0.146,0.34600000000000003,6,1,0,2,1,,,Samsung Lions,1999
5062,11.0,Jong-Hun Kim,27.0,106,283,252,36,58,12,1,2,17,,,18,45,0.23,0.28800000000000003,0.31,0.598,78,6,3,9,1,,,Samsung Lions,1999
5063,12.0,Seung-Gwan Kim,23.0,20,25,20,1,0,0,0,0,0,,,4,5,0.0,0.2,0.0,0.2,0,0,1,0,0,,,Samsung Lions,1999
5064,13.0,Soo-gwan Kim?,23.0,11,25,24,2,2,0,0,0,1,,,1,9,0.083,0.12,0.083,0.203,2,0,0,0,0,,,Samsung Lions,1999
5065,14.0,Tae-Gyun Kim,27.0,125,477,394,43,96,14,1,12,53,,,57,107,0.244,0.345,0.376,0.721,148,10,6,16,4,,,Samsung Lions,1999
5066,15.0,Yeong-jin Kim?,27.0,97,212,189,8,26,4,0,2,13,,,10,45,0.138,0.185,0.19,0.375,36,7,1,12,0,,,Samsung Lions,1999
5067,16.0,Seung Yuop Lee*,22.0,132,614,486,128,157,33,2,54,123,,,112,114,0.32299999999999995,0.45799999999999996,0.733,1.19,356,7,12,0,4,,,Samsung Lions,1999
5068,17.0,Gyu-dae Pak?,27.0,18,9,8,3,1,0,0,0,0,,,1,3,0.125,0.222,0.125,0.34700000000000003,1,0,0,0,0,,,Samsung Lions,1999
5069,18.0,Jung-il Ryu?,36.0,56,70,60,13,14,1,0,0,6,,,6,14,0.233,0.313,0.25,0.563,15,1,1,3,0,,,Samsung Lions,1999
5070,19.0,Dong-ju Shin?,26.0,122,484,431,64,120,9,2,22,87,,,27,102,0.278,0.33299999999999996,0.462,0.795,199,9,12,7,7,,,Samsung Lions,1999
5071,20.0,Bubba Smith,29.0,123,442,408,70,117,20,1,40,98,,,25,100,0.287,0.327,0.635,0.961,259,8,2,1,6,,,Samsung Lions,1999
5072,21.0,Jae-ik Song?,25.0,80,130,103,18,21,2,1,2,15,,,16,25,0.204,0.336,0.301,0.637,31,2,5,5,1,,,Samsung Lions,1999
5073,,21 Players,27.0,132,5148,4456,740,1218,200,14,204,697,,,479,947,0.273,0.353,0.462,0.815,2058,88,94,79,40,,,Samsung Lions,1999
5074,1.0,Won-U Cho,28.0,47,202,188,25,59,9,2,6,22,,,12,32,0.314,0.358,0.479,0.8370000000000001,90,1,1,1,0,,,Ssangbangwool Raiders,1999
5075,2.0,Tae-won Chou?,28.0,132,562,486,60,116,19,0,2,40,,,54,60,0.239,0.318,0.29,0.608,141,5,6,9,7,,,Ssangbangwool Raiders,1999
5076,3.0,Jae-jung Jang?,28.0,118,380,346,29,73,8,4,4,36,,,25,56,0.21100000000000002,0.263,0.292,0.555,101,4,1,4,4,,,Ssangbangwool Raiders,1999
5077,4.0,Won-bae Jeong?,25.0,33,66,63,7,16,3,0,1,7,,,3,12,0.254,0.28800000000000003,0.349,0.637,22,0,0,0,0,,,Ssangbangwool Raiders,1999
5078,5.0,Min-gyu Kang?,23.0,84,150,137,20,27,3,2,2,15,,,9,36,0.19699999999999998,0.252,0.292,0.544,40,0,1,3,0,,,Ssangbangwool Raiders,1999
5079,6.0,Gap-jung Kim?,28.0,52,109,99,7,22,5,1,2,11,,,7,19,0.222,0.271,0.354,0.625,35,2,0,2,1,,,Ssangbangwool Raiders,1999
5080,7.0,Gwang-rim Kim?,38.0,71,162,144,11,33,5,0,0,12,,,14,22,0.22899999999999998,0.298,0.264,0.562,38,3,1,1,2,,,Ssangbangwool Raiders,1999
5081,8.0,Ho Kim?,32.0,117,351,314,37,80,6,3,8,36,,,28,72,0.255,0.318,0.369,0.687,116,2,1,8,0,,,Ssangbangwool Raiders,1999
5082,9.0,Sang-ho Kim?,24.0,4,7,7,0,1,0,0,0,0,,,0,3,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.28600000000000003,1,0,0,0,0,,,Ssangbangwool Raiders,1999
5083,10.0,Seong-rae Kim?,37.0,113,401,346,43,94,19,0,9,48,,,41,73,0.272,0.363,0.405,0.768,140,9,10,2,2,,,Ssangbangwool Raiders,1999
5084,11.0,Byeong-soo Lee?,23.0,1,2,2,0,0,0,0,0,0,,,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Ssangbangwool Raiders,1999
5085,12.0,Dong-soo Lee?,26.0,86,357,291,56,93,19,2,19,68,,,46,69,0.32,0.431,0.595,1.025,173,9,14,2,4,,,Ssangbangwool Raiders,1999
5086,13.0,Geun-yeop Lee?,27.0,38,67,66,5,15,1,0,1,4,,,0,13,0.22699999999999998,0.22699999999999998,0.28800000000000003,0.515,19,0,0,1,0,,,Ssangbangwool Raiders,1999
5087,14.0,Gye-seong Lee?,22.0,18,31,28,2,6,1,0,0,1,,,2,11,0.214,0.267,0.25,0.517,7,0,0,1,0,,,Ssangbangwool Raiders,1999
5088,15.0,Jin-yeong Lee*,19.0,65,210,190,14,49,5,0,4,13,,,17,40,0.258,0.316,0.34700000000000003,0.6629999999999999,66,3,0,1,2,,,Ssangbangwool Raiders,1999
5089,16.0,Min-ho Lee?,29.0,96,283,251,31,59,13,3,9,31,,,26,77,0.235,0.319,0.418,0.737,105,7,5,1,0,,,Ssangbangwool Raiders,1999
5090,17.0,Yeon-soo Lee?,36.0,2,2,2,0,0,0,0,0,0,,,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Ssangbangwool Raiders,1999
5091,18.0,Chung-won Oh?,23.0,11,19,14,2,1,0,0,0,1,,,3,7,0.071,0.263,0.071,0.335,1,0,1,0,1,,,Ssangbangwool Raiders,1999
5092,19.0,Gyeong-ho Pak?,25.0,69,162,142,15,36,4,0,2,13,,,12,39,0.254,0.32299999999999995,0.324,0.647,46,2,3,4,1,,,Ssangbangwool Raiders,1999
5093,20.0,Seong-bo Shim?,26.0,59,174,157,19,41,7,0,6,22,,,14,31,0.261,0.32799999999999996,0.42,0.748,66,1,2,0,1,,,Ssangbangwool Raiders,1999
5094,21.0,Bong-cheol Tong?,29.0,59,206,168,18,46,8,0,1,14,,,25,24,0.27399999999999997,0.385,0.33899999999999997,0.7240000000000001,57,2,6,6,1,,,Ssangbangwool Raiders,1999
5095,22.0,Yong-mo Yang?,31.0,59,199,178,25,43,7,1,4,23,,,19,43,0.242,0.315,0.36,0.674,64,6,0,2,0,,,Ssangbangwool Raiders,1999
5096,23.0,Jae-guk Yoon*,24.0,108,304,260,35,69,9,9,1,21,,,22,63,0.265,0.325,0.381,0.706,99,0,3,15,4,,,Ssangbangwool Raiders,1999
5097,24.0,Hyeon-seung Yu?,28.0,42,1,1,0,0,0,0,0,0,,,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Ssangbangwool Raiders,1999
5098,,24 Players,28.3,132,4407,3880,461,979,151,27,81,438,,,379,805,0.252,0.325,0.368,0.693,1427,56,55,63,30,,,Ssangbangwool Raiders,1999
5099,1.0,Sung-ho Chang*,20.0,125,529,465,76,145,23,1,15,49,,,44,53,0.312,0.381,0.462,0.843,215,12,9,9,2,,,Haitai Tigers,1998
5100,2.0,Seung-jun Chi?,21.0,44,46,43,5,11,0,0,0,4,,,3,5,0.256,0.304,0.256,0.56,11,2,0,0,0,,,Haitai Tigers,1998
5101,3.0,Hyeon Cho?,21.0,13,19,18,1,3,0,0,0,1,,,0,6,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.33299999999999996,3,1,0,1,0,,,Haitai Tigers,1998
5102,4.0,Hae-sik Chou?,29.0,113,355,313,25,69,9,0,4,31,,,25,54,0.22,0.282,0.28800000000000003,0.57,90,8,3,11,3,,,Haitai Tigers,1998
5103,5.0,Hun-jae Chou?,31.0,112,424,371,41,98,13,1,9,49,,,36,52,0.264,0.33299999999999996,0.377,0.711,140,9,6,4,7,,,Haitai Tigers,1998
5104,6.0,Hyi-chang Chou?,23.0,2,1,1,0,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Haitai Tigers,1998
5105,7.0,Shawn Hare*,31.0,29,72,68,3,14,3,0,0,3,,,4,25,0.20600000000000002,0.25,0.25,0.5,17,3,0,0,0,,,Haitai Tigers,1998
5106,8.0,Hyeon-u Hong?,25.0,126,533,442,80,119,24,1,15,62,,,79,74,0.26899999999999996,0.381,0.43,0.8109999999999999,190,9,3,5,4,,,Haitai Tigers,1998
5107,9.0,Seong-gi Hwang?,21.0,24,24,24,1,4,0,0,0,2,,,0,5,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.33299999999999996,4,0,0,0,0,,,Haitai Tigers,1998
5108,10.0,Chang-hui Kim,24.0,124,500,439,49,117,23,1,12,64,,,46,71,0.267,0.34299999999999997,0.405,0.7490000000000001,178,13,7,5,3,,,Haitai Tigers,1998
5109,11.0,Hyeong-seong Kim?,22.0,63,100,87,5,15,3,0,0,3,,,7,22,0.172,0.24,0.207,0.446,18,0,1,4,1,,,Haitai Tigers,1998
5110,12.0,Jae-deok Kim?,25.0,10,14,13,1,4,1,0,0,1,,,1,2,0.308,0.35700000000000004,0.385,0.742,5,1,0,0,0,,,Haitai Tigers,1998
5111,13.0,Ji-yeong Kim?,24.0,15,37,35,3,9,1,0,0,4,,,1,8,0.257,0.278,0.28600000000000003,0.563,10,1,0,1,0,,,Haitai Tigers,1998
5112,14.0,Jong-guk Kim,24.0,42,139,125,15,29,2,1,2,11,,,7,21,0.23199999999999998,0.292,0.312,0.604,39,5,4,2,1,,,Haitai Tigers,1998
5113,15.0,Tae-ryong Kim?,30.0,121,308,278,23,53,11,0,1,10,,,15,58,0.191,0.242,0.24100000000000002,0.483,67,10,4,10,1,,,Haitai Tigers,1998
5114,16.0,O-seong Kwon?,27.0,28,50,43,1,8,2,0,1,3,,,4,8,0.18600000000000003,0.271,0.302,0.573,13,2,1,2,0,,,Haitai Tigers,1998
5115,17.0,Gyeong-bok Lee?,27.0,40,65,58,6,8,1,0,1,5,,,6,5,0.138,0.215,0.207,0.42200000000000004,12,3,0,0,1,,,Haitai Tigers,1998
5116,18.0,Ho-jun Lee,22.0,121,465,422,64,128,27,1,19,77,,,27,71,0.303,0.348,0.507,0.855,214,13,6,2,8,,,Haitai Tigers,1998
5117,19.0,Ho-seong Lee?,30.0,83,286,250,28,69,16,1,4,30,,,27,45,0.276,0.348,0.396,0.7440000000000001,99,10,1,7,1,,,Haitai Tigers,1998
5118,20.0,Woo-Seok Lee?,23.0,6,5,5,0,2,1,0,0,2,,,0,1,0.4,0.4,0.6,1.0,3,0,0,0,0,,,Haitai Tigers,1998
5119,21.0,Chang-Yong Lim,22.0,59,3,3,0,1,1,0,0,2,,,0,1,0.33299999999999996,0.33299999999999996,0.667,1.0,2,0,0,0,0,,,Haitai Tigers,1998
5120,22.0,In-ho Paek?,35.0,70,151,133,9,37,6,0,3,12,,,6,21,0.278,0.319,0.391,0.71,52,3,2,10,0,,,Haitai Tigers,1998
5121,23.0,Jae-beol Pak?,29.0,8,12,9,1,1,0,0,0,1,,,1,3,0.111,0.2,0.111,0.311,1,1,0,2,0,,,Haitai Tigers,1998
5122,24.0,Jae-yong Pak?,29.0,81,231,209,19,46,10,0,6,31,,,15,20,0.22,0.284,0.354,0.638,74,7,4,2,1,,,Haitai Tigers,1998
5123,25.0,Soo-hwan Pang?,23.0,3,4,4,0,0,0,0,0,0,,,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Haitai Tigers,1998
5124,26.0,Gu-hong Song?,30.0,80,298,264,33,76,11,1,2,9,,,13,33,0.28800000000000003,0.336,0.36,0.696,95,12,6,15,0,,,Haitai Tigers,1998
5125,,26 Players,26.3,126,4671,4122,489,1066,188,8,94,466,,,367,666,0.259,0.325,0.377,0.7020000000000001,1552,125,57,92,33,,,Haitai Tigers,1998
5126,1.0,Mike Busch,29.0,76,259,240,20,51,11,1,10,28,,,16,81,0.213,0.264,0.392,0.655,94,11,1,1,1,,,Hanwha Eagles,1998
5127,2.0,Jong-hun Chang?,30.0,118,489,437,60,120,17,1,17,66,,,41,69,0.275,0.344,0.435,0.778,190,13,7,0,4,,,Hanwha Eagles,1998
5128,3.0,Joel Chimelis,30.0,118,455,409,48,114,22,0,17,63,,,29,58,0.27899999999999997,0.332,0.457,0.789,187,7,5,9,3,,,Hanwha Eagles,1998
5129,4.0,Gyeong-taek Cho?,27.0,61,90,82,5,22,4,0,1,4,,,7,18,0.268,0.326,0.354,0.68,29,1,0,1,0,,,Hanwha Eagles,1998
5130,5.0,Hyo-Sang Cho,24.0,46,32,30,6,8,2,0,0,1,,,1,12,0.267,0.313,0.33299999999999996,0.6459999999999999,10,0,1,0,0,,,Hanwha Eagles,1998
5131,6.0,Jun Ho?,28.0,78,51,46,3,7,1,0,0,4,,,2,4,0.152,0.188,0.174,0.361,8,1,0,3,0,,,Hanwha Eagles,1998
5132,7.0,Won-Gi Hong,25.0,28,76,63,6,14,2,0,2,9,,,5,12,0.222,0.292,0.349,0.6409999999999999,22,1,2,4,2,,,Hanwha Eagles,1998
5133,8.0,Sang-yeol Jeon*,26.0,61,156,147,12,32,9,0,1,13,,,3,31,0.218,0.23800000000000002,0.299,0.5379999999999999,44,1,1,5,0,,,Hanwha Eagles,1998
5134,9.0,Gi-chang Jeong?,27.0,2,3,3,0,0,0,0,0,0,,,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Hanwha Eagles,1998
5135,10.0,Gyeong-hun Jeong?,26.0,78,81,72,19,10,2,0,1,3,,,4,14,0.139,0.184,0.20800000000000002,0.39299999999999996,15,1,0,5,0,,,Hanwha Eagles,1998
5136,11.0,In-Gwon Kang,26.0,24,7,5,0,0,0,0,0,0,,,2,0,0.0,0.28600000000000003,0.0,0.28600000000000003,0,0,0,0,0,,,Hanwha Eagles,1998
5137,12.0,Seok-cheon Kang?,30.0,125,510,471,58,130,23,5,6,42,,,16,51,0.276,0.316,0.384,0.7,181,12,12,10,1,,,Hanwha Eagles,1998
5138,13.0,Chung-min Kim?,28.0,123,358,314,36,78,13,0,11,40,,,31,61,0.248,0.325,0.395,0.72,124,8,5,7,1,,,Hanwha Eagles,1998
5139,14.0,Gi-seong Kim?,22.0,8,1,1,1,0,0,0,0,0,,,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Hanwha Eagles,1998
5140,15.0,Jong-un Lee?,32.0,42,93,89,8,14,2,1,1,6,,,2,18,0.157,0.17600000000000002,0.23600000000000002,0.41200000000000003,21,1,0,2,0,,,Hanwha Eagles,1998
5141,16.0,Min-ho Lee?,28.0,111,319,288,34,68,14,0,7,29,,,17,74,0.23600000000000002,0.28300000000000003,0.358,0.6409999999999999,103,3,2,12,0,,,Hanwha Eagles,1998
5142,17.0,Yeong-woo Lee*,24.0,97,342,297,34,81,19,1,9,31,,,38,50,0.273,0.354,0.434,0.789,129,9,0,6,1,,,Hanwha Eagles,1998
5143,18.0,Ju-taek Lim?,29.0,67,119,105,15,30,9,0,5,17,,,8,22,0.28600000000000003,0.33899999999999997,0.514,0.853,54,6,1,4,1,,,Hanwha Eagles,1998
5144,19.0,Soo-Min Lim,25.0,49,77,67,8,14,2,0,3,5,,,6,15,0.209,0.289,0.373,0.6629999999999999,25,2,2,1,1,,,Hanwha Eagles,1998
5145,20.0,Jae-Ho Paek,24.0,124,452,393,41,101,23,1,13,45,,,39,65,0.257,0.335,0.42,0.755,165,7,8,10,2,,,Hanwha Eagles,1998
5146,21.0,Gwang-ho Shim,20.0,2,1,1,0,0,0,0,0,0,,,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Hanwha Eagles,1998
5147,22.0,Gyeong-hyeon Shin,22.0,8,8,7,0,0,0,0,0,0,,,1,1,0.0,0.125,0.0,0.125,0,1,0,0,0,,,Hanwha Eagles,1998
5148,23.0,Jin-soo Shin?,26.0,12,16,14,1,2,0,0,0,0,,,0,3,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.28600000000000003,2,1,0,2,0,,,Hanwha Eagles,1998
5149,24.0,Ji-man Song,25.0,126,508,432,66,116,20,0,16,49,,,45,99,0.26899999999999996,0.361,0.426,0.787,184,6,19,10,2,,,Hanwha Eagles,1998
5150,,24 Players,27.5,126,4503,4013,481,1012,195,10,120,455,,,313,762,0.252,0.315,0.395,0.711,1587,92,66,92,19,,,Hanwha Eagles,1998
5151,1.0,Hyi-bong An?,25.0,23,40,38,3,7,1,0,2,8,,,1,13,0.184,0.2,0.368,0.568,14,1,0,0,1,,,Hyundai Unicorns,1998
5152,2.0,Gwang-ho Chang?,31.0,65,62,58,15,15,5,0,2,10,,,0,11,0.259,0.254,0.44799999999999995,0.703,26,0,0,3,1,,,Hyundai Unicorns,1998
5153,3.0,Jeong-seok Chang?,25.0,99,253,228,28,52,10,1,1,23,,,12,46,0.228,0.26899999999999996,0.294,0.562,67,1,1,11,1,,,Hyundai Unicorns,1998
5154,4.0,Yong-dae Chang?,23.0,33,33,29,6,10,1,0,2,8,,,2,11,0.345,0.39399999999999996,0.586,0.98,17,0,1,0,1,,,Hyundai Unicorns,1998
5155,5.0,Man-ho Choi,24.0,38,96,88,10,17,6,0,3,6,,,3,18,0.193,0.237,0.364,0.6,32,3,2,3,0,,,Hyundai Unicorns,1998
5156,6.0,Soo-seong Chung*,20.0,6,1,1,1,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Hyundai Unicorns,1998
5157,7.0,Scott Coolbaugh,32.0,115,471,410,68,130,27,1,26,97,,,51,102,0.317,0.395,0.578,0.973,237,5,5,0,5,,,Hyundai Unicorns,1998
5158,8.0,Yu-sin Ho?,25.0,12,13,13,1,1,1,0,0,0,,,0,2,0.077,0.077,0.154,0.231,2,0,0,0,0,,,Hyundai Unicorns,1998
5159,9.0,Yun-Seong Hwang*,24.0,6,5,5,0,1,0,0,0,1,,,0,3,0.2,0.2,0.2,0.4,1,0,0,0,0,,,Hyundai Unicorns,1998
5160,10.0,Jun-ho Jeon*,29.0,126,518,446,78,143,16,7,5,43,,,49,58,0.321,0.39799999999999996,0.42200000000000004,0.8190000000000001,188,2,10,10,3,,,Hyundai Unicorns,1998
5161,11.0,In-ho Jeong?,20.0,4,2,2,0,1,0,0,0,0,,,0,1,0.5,0.5,0.5,1.0,1,0,0,0,0,,,Hyundai Unicorns,1998
5162,12.0,Gwang-rim Kim?,37.0,102,264,216,26,55,8,2,3,21,,,29,37,0.255,0.34700000000000003,0.35200000000000004,0.6990000000000001,76,4,2,16,1,,,Hyundai Unicorns,1998
5163,13.0,Gyeong-gi Kim?,30.0,126,493,431,62,118,25,0,18,59,,,43,79,0.27399999999999997,0.354,0.457,0.8109999999999999,197,11,12,4,3,,,Hyundai Unicorns,1998
5164,14.0,In-ho Kim?,31.0,41,85,74,13,17,2,0,1,8,,,5,16,0.23,0.293,0.297,0.59,22,1,2,3,1,,,Hyundai Unicorns,1998
5165,15.0,Jun-Heon Kwon,26.0,25,55,50,8,13,2,1,2,10,,,4,11,0.26,0.315,0.46,0.775,23,1,0,1,0,,,Hyundai Unicorns,1998
5166,16.0,Jae-ju Lee,24.0,39,48,36,2,7,0,0,2,5,,,9,15,0.19399999999999998,0.36200000000000004,0.361,0.723,13,0,1,1,1,,,Hyundai Unicorns,1998
5167,17.0,Myeong-soo Lee?,31.0,106,371,327,48,103,13,3,11,46,,,35,62,0.315,0.379,0.474,0.853,155,6,1,4,4,,,Hyundai Unicorns,1998
5168,18.0,Sung-yong Lee*,27.0,107,412,363,39,101,26,1,10,45,,,31,72,0.278,0.35100000000000003,0.43799999999999994,0.789,159,5,12,2,4,,,Hyundai Unicorns,1998
5169,19.0,Jae-hong Park,24.0,119,507,428,86,114,25,2,30,84,,,66,83,0.266,0.373,0.544,0.917,233,13,9,0,4,,,Hyundai Unicorns,1998
5170,20.0,Jin-man Park,21.0,123,375,330,36,67,17,0,4,33,,,18,50,0.203,0.253,0.29100000000000004,0.544,96,4,6,15,6,,,Hyundai Unicorns,1998
5171,21.0,Kyung-oan Park,25.0,123,458,404,54,101,25,1,19,66,,,39,103,0.25,0.324,0.45799999999999996,0.782,185,10,6,7,2,,,Hyundai Unicorns,1998
5172,22.0,Cha-hun Son?,27.0,49,47,41,11,12,0,1,0,3,,,1,5,0.293,0.326,0.341,0.667,14,2,1,4,0,,,Hyundai Unicorns,1998
5173,23.0,Gyeong-yeop Yom?,30.0,103,100,83,27,22,4,1,0,8,,,10,12,0.265,0.35100000000000003,0.337,0.688,28,0,1,6,0,,,Hyundai Unicorns,1998
5174,,23 Players,27.8,126,4709,4101,622,1107,214,21,141,584,,,408,810,0.27,0.344,0.436,0.779,1786,69,72,90,38,,,Hyundai Unicorns,1998
5175,1.0,Jae-Man Ahn,23.0,35,53,45,4,6,2,0,0,3,,,7,19,0.133,0.25,0.17800000000000002,0.428,8,1,0,1,0,,,LG Twins,1998
5176,2.0,In-sung Cho,23.0,84,141,134,10,36,8,0,2,15,,,3,22,0.26899999999999996,0.28300000000000003,0.373,0.6559999999999999,50,3,0,3,1,,,LG Twins,1998
5177,3.0,Dong-su Choi,26.0,21,60,57,6,9,1,0,0,5,,,2,12,0.158,0.18600000000000003,0.175,0.36200000000000004,10,2,0,1,0,,,LG Twins,1998
5178,4.0,Junior Felix#,30.0,33,139,123,16,36,6,0,6,21,,,11,38,0.293,0.374,0.488,0.862,60,1,5,0,0,,,LG Twins,1998
5179,5.0,Mun-hoe Ho?,26.0,69,149,138,12,34,5,0,2,16,,,7,16,0.24600000000000002,0.28800000000000003,0.326,0.614,45,9,1,3,0,,,LG Twins,1998
5180,6.0,Dong-soo Kim,29.0,118,471,408,67,116,28,2,20,66,,,44,71,0.284,0.36200000000000004,0.51,0.872,208,8,9,4,6,,,LG Twins,1998
5181,7.0,Gi-beom Kim?,32.0,76,1,1,0,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,LG Twins,1998
